recipe_id,recipe_title,style,style_group,year,malt_name,malt_name_normalized,amount_lb,color_L,malt_type,pct_of_grist
912,Dave’s Dreaded Sunday Steam Beer,AMBER LAGER,LAGER,1999.0,light Munich malt,light Munich,6.0,,base,26.659315567749093
912,Dave’s Dreaded Sunday Steam Beer,AMBER LAGER,LAGER,1999.0,Cara-Pils malt,Cara-Pils,1.5,,crystal,6.664828891937273
912,Dave’s Dreaded Sunday Steam Beer,AMBER LAGER,LAGER,1999.0,60\u00b0 L crystal malt,60\u00b0 L crystal,1.0,,crystal,4.443219261291516
912,Dave’s Dreaded Sunday Steam Beer,AMBER LAGER,LAGER,1999.0,20\u00b0 L crystal malt,20\u00b0 L crystal,2.0062042,,crystal,8.914005143523935
913,Beast Mauler Tripel,BELGIAN ALE,BELGIAN,2005.0,Pilsener malt,Pilsener,13.5,,specialty,85.71428571428571
913,Beast Mauler Tripel,BELGIAN ALE,BELGIAN,2005.0,aromatic malt,aromatic,1.0,,specialty,6.349206349206349
913,Beast Mauler Tripel,BELGIAN ALE,BELGIAN,2005.0,Belgian candy sugar (clear),Belgian candy sugar (clear),1.0,,adjunct,6.349206349206349
913,Beast Mauler Tripel,BELGIAN ALE,BELGIAN,2005.0,corn sugar,corn sugar,0.25,,adjunct,1.5873015873015872
914,Easter Quad,BELGIAN ALE,BELGIAN,,American Pale malt,American Pale,33.0,,base,93.27303561334087
914,Easter Quad,BELGIAN ALE,BELGIAN,,CaraMunich malt,CaraMunich,2.0,,base,5.652911249293386
914,Easter Quad,BELGIAN ALE,BELGIAN,,Carafa Special II,Carafa Special II,0.38,,crystal,1.0740531373657431
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,Pale malt,Pale,7.5,,base,67.41573033707866
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,Munich malt,Munich,1.5,,base,13.48314606741573
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,CaraMunich malt,CaraMunich,1.0,,base,8.98876404494382
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,Special B malt,Special B,0.375,,specialty,3.3707865168539324
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,Chocolate malt,Chocolate,0.25,,roast,2.247191011235955
915,Matt’s Flanders Brown Ale,BROWN ALE,BROWN_ALE,2001.0,Amber Belgian Candi Sugar,Amber Belgian Candi Sugar,0.5,,adjunct,4.49438202247191
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,Munich malt,Munich,12.0,,base,50.0
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,German Pilsner malt,German Pilsner,11.0,,base,45.83333333333333
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,Caramel Munich malt,Caramel Munich,0.5,,base,2.083333333333333
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,Aromatic malt,Aromatic,0.25,,specialty,1.0416666666666665
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,Biscuit malt,Biscuit,0.25,,specialty,1.0416666666666665
917,Anchor Steam Clone,Amber Lager,LAGER,2003.0,German Pils malt,German Pils,9.0,,specialty,85.71428571428571
917,Anchor Steam Clone,Amber Lager,LAGER,2003.0,40\u00b0L Crystal malt,40\u00b0L Crystal,1.0,,crystal,9.523809523809524
917,Anchor Steam Clone,Amber Lager,LAGER,2003.0,Special Roast,Special Roast,0.5,,roast,4.761904761904762
918,Joe’s Tripel,BELGIAN ALE,BELGIAN,2013.0,Dingemans Pils malt,Dingemans Pils,11.75,,specialty,97.83513738551206
918,Joe’s Tripel,BELGIAN ALE,BELGIAN,2013.0,Dingemans biscuit malt (Mout Roost 50),Dingemans biscuit malt (Mout Roost 50),0.13,,specialty,1.0824313072439633
918,Joe’s Tripel,BELGIAN ALE,BELGIAN,2013.0,Aromatic malt (Amber 50),Aromatic malt (Amber 50),0.13,,specialty,1.0824313072439633
919,Portlandmunder X,HELLES,OTHER,2014.0,German Pilsner malt,German Pilsner,5.0044873999999995,,base,58.85403163080114
919,Portlandmunder X,HELLES,OTHER,2014.0,German Vienna malt,German Vienna,1.4991416,,base,17.630282603059374
919,Portlandmunder X,HELLES,OTHER,2014.0,American two-row pale malt,American two-row pale,1.4991416,,base,17.630282603059374
919,Portlandmunder X,HELLES,OTHER,2014.0,flaked wheat,flaked wheat,0.50044874,,wheat,5.885403163080114
920,AOK,PILSNER,LAGER,2014.0,German Pilsner malt,German Pilsner,9.501912199999998,,base,36.00668234981976
920,AOK,PILSNER,LAGER,2014.0,pale two-row malt,pale two-row,9.501912199999998,,base,36.00668234981976
920,AOK,PILSNER,LAGER,2014.0,flaked corn,flaked corn,7.0106915999999995,,adjunct,26.566415283625723
920,AOK,PILSNER,LAGER,2014.0,acid malt,acid,0.37478615143124216,,specialty,1.4202200167347567
921,Rodtoberfest,AMBER LAGER,LAGER,2014.0,Weyermann\u00ae Vienna malt,Weyermann\u00ae Vienna,10.0,,base,72.46376811594203
921,Rodtoberfest,AMBER LAGER,LAGER,2014.0,Weyermann\u00ae Munich II malt,Weyermann\u00ae Munich II,3.5,,base,25.362318840579707
921,Rodtoberfest,AMBER LAGER,LAGER,2014.0,Weyermann \u00ae acid malt,Weyermann \u00ae acid,0.3,,specialty,2.1739130434782608
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,Munich malt 20\u00b0L,Munich malt 20\u00b0L,4.5,20.0,base,59.986167319664986
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,Pilsner malt,Pilsner,1.5,,base,19.995389106554992
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,Munich malt 10\u00b0L,Munich malt 10\u00b0L,1.44,10.0,base,19.19557354229279
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,pale chocolate malt,pale chocolate,0.061729483765145775,,base,0.8228700314872394
923,Schmitten Doppelbock,BOCK,LAGER,2014.0,Munich malt,Munich,50.0,,base,70.12622720897616
923,Schmitten Doppelbock,BOCK,LAGER,2014.0,Pilsner malt,Pilsner,15.5,,base,21.73913043478261
923,Schmitten Doppelbock,BOCK,LAGER,2014.0,Caramunich\u00ae I malt,Caramunich\u00ae I,5.8,,base,8.134642356241233
924,Pat’s RIP’n Kölsch,HYBRID BEER,OTHER,2014.0,Pilsner malt,Pilsner,18.0,,base,94.73684210526315
924,Pat’s RIP’n Kölsch,HYBRID BEER,OTHER,2014.0,Vienna malt,Vienna,1.0,,base,5.263157894736842
925,Neue Altbier,ALTBIER,OTHER,2014.0,German Pilsner malt,German Pilsner,8.0,,base,68.08510638297872
925,Neue Altbier,ALTBIER,OTHER,2014.0,Munich malt,Munich,2.0,,base,17.02127659574468
925,Neue Altbier,ALTBIER,OTHER,2014.0,aromatic malt,aromatic,1.0,,specialty,8.51063829787234
925,Neue Altbier,ALTBIER,OTHER,2014.0,Cara-Munich\u00ae II malt,Cara-Munich\u00ae II,0.5,,base,4.25531914893617
925,Neue Altbier,ALTBIER,OTHER,2014.0,Carafa\u00ae malt,Carafa\u00ae,0.25,,crystal,2.127659574468085
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,Fawcett Pearl malt,Fawcett Pearl,8.0,,specialty,66.66666666666666
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,Vienna malt,Vienna,1.0,,base,8.333333333333332
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,CaraRed\u00ae malt,CaraRed\u00ae,1.0,,crystal,8.333333333333332
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,"crystal malt, 60\u00b0 L","crystal malt, 60\u00b0 L",1.0,60.0,crystal,8.333333333333332
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,"crystal malt, 20\u00b0 L","crystal malt, 20\u00b0 L",0.5,20.0,crystal,4.166666666666666
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,wheat malt,wheat,0.5,,wheat,4.166666666666666
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,pale two-row malt,pale two-row,9.0,,base,85.30805687203792
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,20\u00b0 L Munich malt,20\u00b0 L Munich,1.1,,base,10.426540284360192
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,40\u00b0 L crystal malt,40\u00b0 L crystal,0.25,,crystal,2.3696682464454977
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,roast barley,roast barley,0.1,,roast,0.9478672985781991
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,chocolate malt,chocolate,0.1,,roast,0.9478672985781991
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,U.S. pale two-row malt,U.S. pale two-row,9.6,,base,76.19047619047619
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,Munich malt,Munich,1.8,816.0,base,14.285714285714288
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,crystal malt,crystal,0.6,272.0,crystal,4.761904761904762
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,chocolate malt,chocolate,0.6,272.0,roast,4.761904761904762
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,Maris Otter pale ale malt,Maris Otter pale ale,16.0,,base,83.63279973864749
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,60\u00b0 L caramel malt,60\u00b0 L caramel,1.0,60.0,crystal,5.227049983665468
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,120\u00b0 L caramel malt,120\u00b0 L caramel,0.75,120.0,crystal,3.9202874877491016
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,dextrin malt,dextrin,0.5,,specialty,2.613524991832734
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,200\u00b0 L chocolate malt,200\u00b0 L chocolate,0.5,200.0,roast,2.613524991832734
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,300\u00b0 L roast barley,300\u00b0 L roast barley,0.25,300.0,roast,1.306762495916367
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,black malt,black,0.13125,,roast,0.6860503103560928
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,Crisp Maris Otter pale malt,Crisp Maris Otter pale,6.5,,base,26.873385012919897
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,German Munich malt,German Munich,5.5,,base,22.739018087855296
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,Belgian Pilsner malt,Belgian Pilsner,5.0,,base,20.671834625322997
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,German Vienna malt,German Vienna,5.0,,base,20.671834625322997
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,Caramunich\u00ae III malt,Caramunich\u00ae III,1.0,,base,4.1343669250646
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,dehusked Carafa\u00ae III malt,dehusked Carafa\u00ae III,0.75,,crystal,3.10077519379845
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,English chocolate malt,English chocolate,0.375,,roast,1.550387596899225
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,Briess smoked malt,Briess smoked,0.0625,,specialty,0.2583979328165375
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,pale malt,pale,17.375,,base,71.28205128205128
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,flaked oats,flaked oats,2.0,,adjunct,8.205128205128204
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,Victory malt,Victory,1.5,,specialty,6.153846153846154
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,80\u00b0 L caramel malt,80\u00b0 L caramel,1.0,,crystal,4.102564102564102
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,black malt,black,1.0,,roast,4.102564102564102
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,chocolate malt,chocolate,0.75,,roast,3.076923076923077
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,pale chocolate malt,pale chocolate,0.75,,base,3.076923076923077
932,Hop-Fu! IPA,IMPERIAL / DOUBLE IPA,IPA,2014.0,Great Western two-row malt,Great Western two-row,31.25,,specialty,94.5179584120983
932,Hop-Fu! IPA,IMPERIAL / DOUBLE IPA,IPA,2014.0,Briess dextrin malt,Briess dextrin,1.3125,,specialty,3.9697542533081283
932,Hop-Fu! IPA,IMPERIAL / DOUBLE IPA,IPA,2014.0,Crisp 45\u00b0 L crystal malt,Crisp 45\u00b0 L crystal,0.5,,crystal,1.5122873345935728
933,Yyy’s Man Says,BOCK,LAGER,2014.0,white wheat malt,white wheat,6.9,,wheat,52.67175572519083
933,Yyy’s Man Says,BOCK,LAGER,2014.0,pale malt,pale,4.4,,base,33.58778625954198
933,Yyy’s Man Says,BOCK,LAGER,2014.0,Munich malt,Munich,0.5,,base,3.81679389312977
933,Yyy’s Man Says,BOCK,LAGER,2014.0,pale chocolate malt,pale chocolate,0.4,,base,3.0534351145038165
933,Yyy’s Man Says,BOCK,LAGER,2014.0,Caramunich\u00ae I malt,Caramunich\u00ae I,0.3,,base,2.290076335877862
933,Yyy’s Man Says,BOCK,LAGER,2014.0,Caramunich\u00ae III malt,Caramunich\u00ae III,0.3,,base,2.290076335877862
933,Yyy’s Man Says,BOCK,LAGER,2014.0,melanoidin malt,melanoidin,0.3,,specialty,2.290076335877862
934,Brett Strawberry Farmhouse,BELGIAN ALE,BELGIAN,2014.0,Pilsner malt,Pilsner,12.5,,base,65.359477124183
934,Brett Strawberry Farmhouse,BELGIAN ALE,BELGIAN,2014.0,aromatic malt,aromatic,0.375,,specialty,1.9607843137254901
934,Brett Strawberry Farmhouse,BELGIAN ALE,BELGIAN,2014.0,wheat malt,wheat,1.25,,wheat,6.535947712418301
934,Brett Strawberry Farmhouse,BELGIAN ALE,BELGIAN,2014.0,Shuksan strawberries,Shuksan strawberries,5.0,,specialty,26.143790849673206
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,Belgian Pils malt,Belgian Pils,9.75,,specialty,60.46511627906976
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,Munich malt,Munich,4.0,,base,24.8062015503876
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,Caramunich\u00ae malt,Caramunich\u00ae,0.75,,base,4.651162790697675
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,wheat,wheat,0.5,,wheat,3.10077519379845
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,aromatic malt,aromatic,0.5,,specialty,3.10077519379845
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,Special B malt,Special B,0.5,,specialty,3.10077519379845
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,Carafa\u00ae III malt,Carafa\u00ae III,0.125,,crystal,0.7751937984496124
936,Evil Beavr,BELGIAN ALE,BELGIAN,2014.0,Pilsner malt,Pilsner,10.5,,base,87.5
936,Evil Beavr,BELGIAN ALE,BELGIAN,2014.0,CaraVienne\u00ae malt,CaraVienne\u00ae,0.5,,crystal,4.166666666666666
936,Evil Beavr,BELGIAN ALE,BELGIAN,2014.0,wheat malt,wheat,0.5,,wheat,4.166666666666666
936,Evil Beavr,BELGIAN ALE,BELGIAN,2014.0,flaked wheat,flaked wheat,0.5,,wheat,4.166666666666666
937,Bellanio Farms,BARLEYWINE,STRONG_ALE,2014.0,Maris Otter,Maris Otter,55.0,,base,100.0
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,Maris Otter pale malt,Maris Otter pale,12.0,,base,78.68852459016394
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,honey malt,honey,1.0,,adjunct,6.557377049180328
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,black patent malt,black patent,1.0,,roast,6.557377049180328
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,Briess 120\u00b0 L caramel malt,Briess 120\u00b0 L caramel,0.75,,crystal,4.918032786885246
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,chocolate malt,chocolate,0.5,,roast,3.278688524590164
939,Hop Canyon Habanero IPA,IPA,IPA,2014.0,pale two-row malt,pale two-row,14.0,,base,83.5820895522388
939,Hop Canyon Habanero IPA,IPA,IPA,2014.0,10\u00b0 L crystal malt,10\u00b0 L crystal,1.25,,crystal,7.462686567164178
939,Hop Canyon Habanero IPA,IPA,IPA,2014.0,dextrin malt,dextrin,1.0,,specialty,5.970149253731343
939,Hop Canyon Habanero IPA,IPA,IPA,2014.0,CaraVienne\u00ae malt,CaraVienne\u00ae,0.5,,crystal,2.9850746268656714
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,beechwood smoked malt,beechwood smoked,7.0,,specialty,56.00000000000001
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,Munich malt,Munich,2.0,,base,16.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,Vienna malt,Vienna,2.0,,base,16.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,CaraMunich\u00ae malt,CaraMunich\u00ae,0.75,,base,6.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,Carapils\u00ae malt,Carapils\u00ae,0.25,,crystal,2.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,melanoidin malt,melanoidin,0.25,,specialty,2.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,Carafa II\u00ae malt,Carafa II\u00ae,0.125,,crystal,1.0
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,aromatic malt,aromatic,0.125,,specialty,1.0
941,Emily,COFFEE BEER,OTHER,2014.0,Maris Otter pale malt,Maris Otter pale,31.0,,base,78.24331145885915
941,Emily,COFFEE BEER,OTHER,2014.0,Simpsons dark (80\u00b0 L) crystal malt,Simpsons dark (80\u00b0 L) crystal,3.0,80.0,crystal,7.571933366986369
941,Emily,COFFEE BEER,OTHER,2014.0,200\u00b0 L pale chocolate malt,200\u00b0 L pale chocolate,2.0,200.0,base,5.047955577990913
941,Emily,COFFEE BEER,OTHER,2014.0,Roast barley,Roast barley,1.81,300.0,roast,4.568399798081776
941,Emily,COFFEE BEER,OTHER,2014.0,Roast barley,Roast barley,1.81,500.0,roast,4.568399798081776
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,German Pilsener malt,German Pilsener,5.0,,specialty,50.955414012738856
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,Munich malt,Munich,2.5,10.0,base,25.477707006369428
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,Belgian aromatic malt,Belgian aromatic,1.0,,specialty,10.191082802547772
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,German CaraMunich malt,German CaraMunich,0.5,75.0,base,5.095541401273886
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,Honey malt,Honey,0.5,75.0,adjunct,5.095541401273886
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,English Chocolate malt,English Chocolate,0.25,,roast,2.547770700636943
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,German Black Caraffe malt,German Black Caraffe,0.0625,,crystal,0.6369426751592357
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,Gambrinus ESB malt,Gambrinus ESB,0.645,,specialty,64.5
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,Briess wheat malt,Briess wheat,0.165,,wheat,16.5
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,Belgian Munich malt,Belgian Munich,0.095,,base,9.5
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,toasted malt,toasted,0.065,,specialty,6.5
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,crystal malt 135-165,crystal malt 135-165,0.025,,crystal,2.5
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,Malted Barley,Malted Barley,0.005,,specialty,0.5
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,Pilsner malt,Pilsner,17.0,,base,80.95238095238095
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,Wheat malt,Wheat,3.0,,wheat,14.285714285714285
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,Crystal malt,Crystal,1.0,,crystal,4.761904761904762
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,Belgian Pilsner (two-row),Belgian Pilsner (two-row),5.0,,base,42.5531914893617
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,Maris Otter pale malt,Maris Otter pale,2.5,,base,21.27659574468085
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,CaraMunich malt,CaraMunich,1.5,,base,12.76595744680851
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,CaraVienne malt,CaraVienne,1.5,,crystal,12.76595744680851
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,Aromatic malt,Aromatic,0.5,,specialty,4.25531914893617
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,Belgian Wheat malt,Belgian Wheat,0.5,,wheat,4.25531914893617
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,Special B malt,Special B,0.25,,specialty,2.127659574468085
951,Summer Time American Wheat Wine,AMERICAN WHEAT,WHEAT_BEER,2007.0,Domestic two-row pale malt,Domestic two-row pale,7.75,,base,48.4375
951,Summer Time American Wheat Wine,AMERICAN WHEAT,WHEAT_BEER,2007.0,Canadian Wheat malt,Canadian Wheat,7.75,,wheat,48.4375
951,Summer Time American Wheat Wine,AMERICAN WHEAT,WHEAT_BEER,2007.0,Vienna malt,Vienna,0.25,,base,1.5625
951,Summer Time American Wheat Wine,AMERICAN WHEAT,WHEAT_BEER,2007.0,Honey,Honey,0.25,,adjunct,1.5625
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Pale 2-Row malt,Pale 2-Row,8.5,,base,83.43558282208589
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,20\u00b0 L Crystal malt,20\u00b0 L Crystal,0.625,20.0,crystal,6.134969325153374
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,80\u00b0 L Crystal malt,80\u00b0 L Crystal,0.3125,80.0,crystal,3.067484662576687
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,CaraVienne malt,CaraVienne,0.3125,,crystal,3.067484662576687
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Wheat malt,Wheat,0.4375,,wheat,4.294478527607362
953,Mike’s Belgian Saison,BELGIAN ALE,BELGIAN,2005.0,Pilsener malt,Pilsener,12.5,,specialty,83.33333333333334
953,Mike’s Belgian Saison,BELGIAN ALE,BELGIAN,2005.0,Vienna malt,Vienna,1.5,,base,10.0
953,Mike’s Belgian Saison,BELGIAN ALE,BELGIAN,2005.0,CaraPils malt,CaraPils,1.0,,crystal,6.666666666666667
954,Peanut Butter Jelly Time,SPICE & HERB BEER,OTHER,,Maris Otter,Maris Otter,9.3,,base,74.10358565737052
954,Peanut Butter Jelly Time,SPICE & HERB BEER,OTHER,,Rye malt,Rye,2.5,,specialty,19.9203187250996
954,Peanut Butter Jelly Time,SPICE & HERB BEER,OTHER,,Crystal 55L,Crystal 55L,0.5,,crystal,3.9840637450199203
954,Peanut Butter Jelly Time,SPICE & HERB BEER,OTHER,,Aromatic malt,Aromatic,0.25,,specialty,1.9920318725099602
955,Gluten-Free Chestnut Beer,,UNKNOWN,2012.0,"Roasted, dried chestnut chips","Roasted, dried chestnut chips",5.0,,roast,50.0
955,Gluten-Free Chestnut Beer,,UNKNOWN,2012.0,Dextrose,Dextrose,5.0,,adjunct,50.0
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,2-Row Brewers Malt,2-Row Brewers,9.75,,base,84.05172413793103
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,Flaked Maize,Flaked Maize,1.25,,adjunct,10.775862068965518
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,Briess Cara-Pils Malt,Briess Cara-Pils,0.6,,crystal,5.172413793103448
957,Russian River HopTime Harvest Ale Clone,AMERICAN IPA,IPA,2001.0,Rahr 2-Row Malt,Rahr 2-Row,24.0,,base,87.27272727272727
957,Russian River HopTime Harvest Ale Clone,AMERICAN IPA,IPA,2001.0,Caramel 40,Caramel 40,1.5,,crystal,5.454545454545454
957,Russian River HopTime Harvest Ale Clone,AMERICAN IPA,IPA,2001.0,CaraPils Malt,CaraPils,2.0,,crystal,7.2727272727272725
958,Cucurbita Pepo (Pumpkin Ale),PUMPKIN BEER,OTHER,2001.0,American 6-row pale lager malt,American 6-row pale lager,10.0,,base,90.9090909090909
958,Cucurbita Pepo (Pumpkin Ale),PUMPKIN BEER,OTHER,2001.0,crystal/caramel malt,crystal/caramel,1.0,20.0,crystal,9.090909090909092
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,2-Row Pale Malt,2-Row Pale,7.25,,base,67.44186046511628
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,Vienna Malt,Vienna,2.0,,base,18.6046511627907
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,Flaked Wheat,Flaked Wheat,0.5,,wheat,4.651162790697675
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,Flaked Oats,Flaked Oats,0.5,,adjunct,4.651162790697675
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,Honey,Honey,0.5,,adjunct,4.651162790697675
960,Hoegaarden White Clone,BELGIAN ALE,BELGIAN,2011.0,Belgian Two-row Pilsner Malt,Belgian Two-row Pilsner,4.5,,base,50.0
960,Hoegaarden White Clone,BELGIAN ALE,BELGIAN,2011.0,Flaked Unmalted Wheat,Flaked Unmalted Wheat,4.5,,wheat,50.0
961,German Pils,GERMAN PILSNER,LAGER,2013.0,Pilsner malt,Pilsner,11.0,,base,94.58297506448838
961,German Pils,GERMAN PILSNER,LAGER,2013.0,melanoidin malt,melanoidin,0.38,,specialty,3.267411865864144
961,German Pils,GERMAN PILSNER,LAGER,2013.0,acidulated malt,acidulated,0.25,,specialty,2.1496130696474633
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,Weyermann floor malted Bohemian Pilsner malt,Weyermann floor malted Bohemian Pilsner,5.0,,base,41.66666666666667
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,Weyermann 5-7\u00b0 L Munich malt,Weyermann 5-7\u00b0 L Munich,4.0,,base,33.33333333333333
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,Weyermann 3.5\u00b0 L Vienna malt,Weyermann 3.5\u00b0 L Vienna,3.0,,base,25.0
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,Pilsner malt,Pilsner,9.0,,base,85.71428571428571
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,Carafa\u00ae Special,Carafa\u00ae Special,0.5,,crystal,4.761904761904762
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,Munich malt,Munich,0.5,,base,4.761904761904762
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,Caramunich\u00ae malt,Caramunich\u00ae,0.5,,base,4.761904761904762
964,Maibock,BOCK,LAGER,2013.0,Pilsner malt,Pilsner,16.25,,base,65.92292089249493
964,Maibock,BOCK,LAGER,2013.0,Munich malt,Munich,8.4,,base,34.07707910750508
