recipe_id,recipe_title,style,style_group,year,hop_name,hop_name_normalized,amount_oz,alpha_acid_pct,usage,time_min,hop_type,batch_size_gal,oz_per_gal,biotransformation
966,Rauch Katze,ALTBIER,OTHER,2013.0,Tettnanger pellets,Tettnanger pellets,0.8,4.5,boil,15.0,flavor,5.0,0.16,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,U.S. Goldings pellets,U.S. Goldings pellets,0.7,4.7,FWH,0.0,fwh,5.5,0.12727272727272726,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,U.S. Goldings pellets,U.S. Goldings pellets,0.6,4.7,boil,60.0,bittering,5.5,0.10909090909090909,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,Fuggles pellets,Fuggles pellets,0.5,4.5,boil,20.0,flavor,5.5,0.09090909090909091,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,U.S. Goldings pellets,U.S. Goldings pellets,0.6,4.7,boil,10.0,flavor,5.5,0.10909090909090909,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,Fuggles pellets,Fuggles pellets,0.5,4.5,boil,0.0,other,5.5,0.09090909090909091,
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,U.S. Goldings pellets,U.S. Goldings pellets,0.4,4.7,boil,0.0,other,5.5,0.07272727272727274,
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,East Kent Goldings,East Kent Goldings,1.0,6.4,boil,60.0,bittering,7.0,0.14285714285714285,
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Nugget pellets,Nugget pellets,0.5,13.0,boil,60.0,bittering,6.0,0.08333333333333333,
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Cascade pellets,Cascade pellets,1.0,5.5,boil,5.0,flavor,6.0,0.16666666666666666,
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Nelson Sauvin pellets,Nelson Sauvin pellets,0.5,12.5,boil,5.0,flavor,6.0,0.08333333333333333,
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Cascade pellets,Cascade pellets,1.0,5.5,dry,0.0,other,6.0,0.16666666666666666,
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,Nelson Sauvin pellets,Nelson Sauvin pellets,1.0,12.5,dry,0.0,other,6.0,0.16666666666666666,
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,East Kent Goldings pellets,East Kent Goldings pellets,0.5,5.8,boil,60.0,bittering,3.0,0.16666666666666666,
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,Magnum pellets,Magnum pellets,1.0,13.0,boil,60.0,bittering,8.0,0.125,
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,Kent English Golding pellets,Kent English Golding pellets,2.0,5.0,boil,20.0,flavor,8.0,0.25,
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,Kent English Golding pellets,Kent English Golding pellets,2.0,5.0,boil,10.0,flavor,8.0,0.25,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,Chinook,Chinook,2.0,,boil,60.0,bittering,5.0,0.4,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,Chinook,Chinook,1.5,,boil,30.0,flavor,5.0,0.3,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,Chinook,Chinook,0.5,,boil,15.0,flavor,5.0,0.1,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,East Kent Goldings,East Kent Goldings,1.0,,boil,15.0,flavor,5.0,0.2,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,East Kent Goldings,East Kent Goldings,1.0,,boil,0.0,other,5.0,0.2,
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,East Kent Goldings,East Kent Goldings,1.0,,dry,,other,5.0,0.2,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Cascade,Cascade,2.0,8.9,mash,,other,10.0,0.2,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Cascade,Cascade,2.0,8.9,FWH,120.0,fwh,10.0,0.2,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Magnum pellets,Magnum pellets,4.0,14.6,boil,60.0,bittering,10.0,0.4,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Simcoe pellets,Simcoe pellets,1.0,13.0,boil,45.0,bittering,10.0,0.1,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Cascade pellets,Cascade pellets,1.0,8.9,boil,30.0,flavor,10.0,0.1,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Centennial pellets,Centennial pellets,4.0,9.9,boil,0.0,other,10.0,0.4,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Simcoe pellets,Simcoe pellets,2.0,13.0,boil,0.0,other,10.0,0.2,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Simcoe pellets,Simcoe pellets,2.0,13.0,dry,0.0,other,10.0,0.2,
973,Pike Ale,AMERICAN IPA,IPA,2013.0,Columbus pellets,Columbus pellets,4.0,15.2,dry,,other,10.0,0.4,
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,Hallertauer Mittelfruh pellets,Hallertauer Mittelfruh pellets,0.8,3.4,boil,60.0,bittering,5.5,0.14545454545454548,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Hallertau Mittlefruh,Hallertau Mittlefruh,1.3,4.0,boil,30.0,flavor,5.0,0.26,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Czech Saaz pellets,Czech Saaz pellets,0.8,3.2,boil,30.0,flavor,5.0,0.16,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Hallertau Mittlefruh pellets,Hallertau Mittlefruh pellets,0.8,4.0,boil,5.0,flavor,5.0,0.16,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Czech Saaz pellets,Czech Saaz pellets,0.5,3.2,boil,5.0,flavor,5.0,0.1,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Hallertau Mittlefruh pellets,Hallertau Mittlefruh pellets,1.0,4.0,boil,0.0,other,5.0,0.2,
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Czech Saaz pellets,Czech Saaz pellets,0.8,3.2,boil,0.0,other,5.0,0.16,
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Tettnanger pellets,Tettnanger pellets,1.5,4.5,boil,60.0,bittering,5.0,0.3,
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Tettnanger pellets,Tettnanger pellets,0.5,4.5,boil,15.0,flavor,5.0,0.1,
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Czech Saaz pellets,Czech Saaz pellets,0.5,3.0,boil,15.0,flavor,5.0,0.1,
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Czech Saaz pellets,Czech Saaz pellets,0.5,3.0,boil,1.0,flavor,5.0,0.1,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Cascade,Cascade,1.0,8.6,first wort,120.0,other,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Zeus,Zeus,1.0,15.2,boil,60.0,bittering,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Chinook,Chinook,0.4,12.7,boil,60.0,bittering,5.5,0.07272727272727274,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Centennial,Centennial,1.0,10.5,boil,15.0,flavor,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Cascade,Cascade,1.0,8.6,boil,0.0,other,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Centennial,Centennial,1.0,10.5,boil,0.0,other,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Simcoe,Simcoe,1.0,12.7,boil,0.0,other,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Amarillo,Amarillo,1.0,8.7,dry hop,,dry_hop,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Centennial,Centennial,1.0,10.5,dry hop,,dry_hop,5.5,0.18181818181818182,
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Simcoe,Simcoe,1.0,12.5,dry hop,,dry_hop,5.5,0.18181818181818182,
979,Fruity McFruitFruit,FRUIT BEER,OTHER,2013.0,Hallertauer Mittelfrueh pellets,Hallertauer Mittelfrueh pellets,6.0,3.2,boil,60.0,bittering,18.0,0.3333333333333333,
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,East Kent Goldings,East Kent Goldings,5.8,5.0,boil,60.0,bittering,23.0,0.25217391304347825,
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,East Kent Goldings pellets,East Kent Goldings pellets,2.3,5.0,boil,5.0,flavor,23.0,0.09999999999999999,
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,Tettnanger pellets,Tettnanger pellets,0.7,3.7,boil,60.0,bittering,3.35,0.208955223880597,
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,Tettnanger pellets,Tettnanger pellets,0.4,3.7,boil,15.0,flavor,3.35,0.11940298507462686,
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,Hallertau pellets,Hallertau pellets,1.0,4.3,FWH,150.0,fwh,12.0,0.08333333333333333,
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,Hallertau pellets,Hallertau pellets,0.5,4.3,boil,60.0,bittering,12.0,0.041666666666666664,
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,Hallertau pellets,Hallertau pellets,2.0,2.7,boil,30.0,flavor,12.0,0.16666666666666666,
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,Hallertau pellets,Hallertau pellets,1.0,2.7,boil,15.0,flavor,12.0,0.08333333333333333,
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,Hallertau,Hallertau,1.0,2.8,boil,60.0,bittering,5.0,0.2,
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,Hallertau,Hallertau,0.25,2.8,boil,15.0,flavor,5.0,0.05,
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,Fuggles hops,Fuggles,1.0,4.2,boil,60.0,bittering,5.0,0.2,
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,Challenger hops,Challenger,0.2,7.0,boil,50.0,bittering,5.0,0.04,
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,Northern Brewer,Northern Brewer,0.5,9.0,boil,60.0,bittering,5.0,0.1,
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,Northern Brewer,Northern Brewer,0.6,9.0,boil,20.0,flavor,5.0,0.12,
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,Willamette,Willamette,0.7,5.0,boil,20.0,flavor,5.0,0.13999999999999999,
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,Willamette,Willamette,0.5,5.0,boil,0.0,other,5.0,0.1,
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,Perle,Perle,0.5,7.5,boil,40.0,bittering,6.0,0.08333333333333333,
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,Perle,Perle,0.25,7.5,boil,5.0,flavor,6.0,0.041666666666666664,
992,Jaggery Pale Ale,AMERICAN PALE ALE,IPA,,Northdown,Northdown,2.25,5.0,boil,90.0,bittering,5.0,0.45,
992,Jaggery Pale Ale,AMERICAN PALE ALE,IPA,,East Kent Goldings,East Kent Goldings,4.0,7.5,boil,5.0,flavor,5.0,0.8,
993,Deck-Head Stout,IRISH STOUT,STOUT,,Kent Goldings hop plugs,Kent Goldings hop plugs,1.5,5.0,boil,70.0,bittering,5.0,0.3,
993,Deck-Head Stout,IRISH STOUT,STOUT,,Northern Brewer hops,Northern Brewer,1.0,6.4,boil,70.0,bittering,5.0,0.2,
994,Trigo Oscuro,DUNKELWEIZEN,LAGER,,Hallertau,Hallertau,1.0,4.0,boil,60.0,bittering,5.0,0.2,
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,Magnum,Magnum,0.25,14.5,boil,60.0,bittering,5.0,0.05,
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,Crystal,Crystal,0.5,5.0,boil,30.0,flavor,5.0,0.1,
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,Crystal,Crystal,1.0,5.0,boil,0.0,other,5.0,0.2,
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,German Hallertauer pellet hops,German Hallertauer pellet,2.0,,boil,105.0,bittering,5.0,0.4,
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French or European Brewers Gold pellet hops,French or European Brewers Gold pellet,2.0,,boil,105.0,bittering,5.0,0.4,
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French or European Brewers Gold pellet hops,French or European Brewers Gold pellet,2.0,,flavor,30.0,other,5.0,0.4,
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,Slovenian Styrian Goldings pellet hops,Slovenian Styrian Goldings pellet,1.5,,aroma,10.0,other,5.0,0.3,
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,Saaz whole hops,Saaz whole,1.25,4.0,boil,60.0,bittering,6.0,0.20833333333333334,
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Styrian Goldings,Styrian Goldings,1.4,4.7,boil,60.0,bittering,5.5,0.2545454545454545,
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Saaz,Saaz,0.5,3.5,boil,20.0,flavor,5.5,0.09090909090909091,
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,Columbus,Columbus,0.6,,boil,60.0,bittering,5.0,0.12,
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,Vanguard,Vanguard,0.7,,boil,5.0,flavor,5.0,0.13999999999999999,
1000,Mein Nelson Sauvin,BOCK,LAGER,,Hallertau Tradition,Hallertau Tradition,0.5,,boil,50.0,bittering,6.0,0.08333333333333333,
1000,Mein Nelson Sauvin,BOCK,LAGER,,Nelson Sauvin,Nelson Sauvin,0.3,,boil,15.0,flavor,6.0,0.049999999999999996,
1000,Mein Nelson Sauvin,BOCK,LAGER,,Nelson Sauvin,Nelson Sauvin,0.2,,boil,0.0,other,6.0,0.03333333333333333,
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,Centennial,Centennial,0.5,10.0,boil,60.0,bittering,5.0,0.1,
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,Mt. Hood,Mt. Hood,1.0,7.0,boil,30.0,flavor,5.0,0.2,
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,Willamette,Willamette,1.0,5.0,boil,15.0,flavor,5.0,0.2,
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,Cascade,Cascade,0.75,6.0,boil,60.0,bittering,5.0,0.15,
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,US Tettnang,US Tettnang,1.0,4.5,boil,15.0,flavor,5.0,0.2,
1003,Trick or Treat Bock,BOCK,LAGER,,Hallertau,Hallertau,1.6,4.0,boil,60.0,bittering,6.0,0.26666666666666666,
1004,Punkin Head,PUMPKIN BEER,OTHER,,Horizon pellets,Horizon pellets,0.305,13.1,boil,90.0,bittering,10.0,0.0305,
1004,Punkin Head,PUMPKIN BEER,OTHER,,New Zealand Motueka pellets,New Zealand Motueka pellets,0.505,6.6,boil,75.0,bittering,10.0,0.0505,
1004,Punkin Head,PUMPKIN BEER,OTHER,,Liberty pellet,Liberty pellet,1.505,4.5,boil,0.0,other,10.0,0.1505,
1004,Punkin Head,PUMPKIN BEER,OTHER,,fresh sliced ginger root,fresh sliced ginger root,1.0,,boil,0.0,other,10.0,0.1,
1004,Punkin Head,PUMPKIN BEER,OTHER,,Irish Moss,Irish Moss,0.13,,boil,15.0,flavor,10.0,0.013000000000000001,
1004,Punkin Head,PUMPKIN BEER,OTHER,,Cinnamon,Cinnamon,2.0,,boil,10.0,flavor,10.0,0.2,
1004,Punkin Head,PUMPKIN BEER,OTHER,,vanilla beans,vanilla beans,2.0,,boil,10.0,flavor,10.0,0.2,
1004,Punkin Head,PUMPKIN BEER,OTHER,,"nutmeg, freshly ground","nutmeg, freshly ground",1.0,,boil,10.0,flavor,10.0,0.1,
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Hallertauer 3% a.a.,Hallertauer 3% a.a.,2.3,3.0,boil,60.0,bittering,6.5,0.3538461538461538,
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Hallertauer 3% a.a.,Hallertauer 3% a.a.,0.5,3.0,boil,20.0,flavor,6.5,0.07692307692307693,
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Hallertauer 3% a.a.,Hallertauer 3% a.a.,0.5,3.0,boil,0.0,other,6.5,0.07692307692307693,
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,Tettnanger pellet hops,Tettnanger pellet,2.2,4.2,FWH,0.0,fwh,11.0,0.2,
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,Tettnanger pellet hops,Tettnanger pellet,2.75,4.2,boil,60.0,bittering,11.0,0.25,
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,Tettnanger plug hops,Tettnanger plug,1.1,4.2,flameout,0.0,aroma,11.0,0.1,
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,"Bittering hops (Tettnanger, Fuggles, East Kent Goldings, or Galena)","Bittering hops (Tettnanger, Fuggles, East Kent Goldings, or Galena)",1.33,5.0,boil,15.0,flavor,5.0,0.266,
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,"Aroma hops (Tettnanger, Fuggles, East Kent Goldings, or Willamette)","Aroma hops (Tettnanger, Fuggles, East Kent Goldings, or Willamette)",0.5,,boil,10.0,flavor,5.0,0.1,
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,Northern Brewer,Northern Brewer,1.5,7.1,boil,75.0,bittering,5.0,0.3,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Nugget,Nugget,1.0,13.0,boil,60.0,bittering,5.0,0.2,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Centennial,Centennial,1.0,10.5,boil,60.0,bittering,5.0,0.2,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Centennial,Centennial,1.0,10.5,boil,30.0,flavor,5.0,0.2,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Cascade,Cascade,2.0,4.4,boil,15.0,flavor,5.0,0.4,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Cascade,Cascade,2.0,4.4,boil,10.0,flavor,5.0,0.4,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Cascade,Cascade,2.0,4.4,boil,5.0,flavor,5.0,0.4,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Cascade,Cascade,2.0,4.4,boil,2.0,flavor,5.0,0.4,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Cascade,Cascade,1.25,5.75,dry,,other,5.0,0.25,
1010,Sitzung Helles,HELLES,OTHER,2012.0,Hallertau Mittelfr\u00fch,Hallertau Mittelfr\u00fch,1.85,,FWH,0.0,fwh,7.0,0.2642857142857143,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,Magnum pellet hops,Magnum pellet,0.7,14.0,boil,60.0,bittering,5.0,0.13999999999999999,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,Czech Saaz pellet hops,Czech Saaz pellet,1.75,4.0,boil,15.0,flavor,5.0,0.35,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,Czech Saaz pellet hops,Czech Saaz pellet,1.0,4.0,boil,5.0,flavor,5.0,0.2,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,Czech Saaz pellet hops,Czech Saaz pellet,1.75,4.0,boil,0.0,other,5.0,0.35,
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,Saaz Premiant pellet hops,Saaz Premiant pellet,1.0,8.0,boil,60.0,bittering,10.0,0.1,
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,Vanguard pellet hops,Vanguard pellet,1.5,4.8,boil,30.0,flavor,10.0,0.15,
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,Vanguard pellet hops,Vanguard pellet,0.5,4.8,boil,15.0,flavor,10.0,0.05,
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,Czech Saaz pellet hops,Czech Saaz pellet,2.0,3.3,boil,60.0,bittering,5.0,0.4,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,Challenger pellet hops,Challenger pellet,1.0,7.0,boil,60.0,bittering,6.5,0.15384615384615385,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,Cluster pellet hops,Cluster pellet,0.5,7.0,boil,60.0,bittering,6.5,0.07692307692307693,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,Willamette pellet hops,Willamette pellet,0.5,4.8,boil,20.0,flavor,6.5,0.07692307692307693,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,Willamette pellet hops,Willamette pellet,0.5,4.8,boil,10.0,flavor,6.5,0.07692307692307693,
1015,Old Ball and Chain,OLD ALE,OTHER,2012.0,Brewers Gold pellet hops,Brewers Gold pellet,1.0,9.7,boil,60.0,bittering,6.5,0.15384615384615385,
1015,Old Ball and Chain,OLD ALE,OTHER,2012.0,Challenger pellet hops,Challenger pellet,1.0,8.3,boil,60.0,bittering,6.5,0.15384615384615385,
1016,Koko’s Nut Stout,FRUIT BEER,OTHER,2012.0,Nugget,Nugget,1.4,14.5,boil,90.0,bittering,11.0,0.12727272727272726,
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,Amarillo pellet hops,Amarillo pellet,0.5,8.5,FWH,,fwh,5.25,0.09523809523809523,
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,Nelson Sauvin pellet hops,Nelson Sauvin pellet,1.0,12.0,boil,10.0,flavor,5.25,0.19047619047619047,
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,Nelson Sauvin pellet hops,Nelson Sauvin pellet,1.0,12.0,boil,0.0,other,5.25,0.19047619047619047,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,Nugget,Nugget,1.0,13.0,boil,60.0,bittering,5.0,0.2,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,Willamette,Willamette,1.25,5.0,boil,25.0,flavor,5.0,0.25,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,Willamette,Willamette,1.75,5.0,boil,5.0,flavor,5.0,0.35,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,"bittersweet chocolate, 70% cacao","bittersweet chocolate, 70% cacao",2.5,,boil,15.0,flavor,5.0,0.5,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,unsweetened cocoa nibs,unsweetened cocoa nibs,1.5,,boil,15.0,flavor,5.0,0.3,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,ground dark roast coffee (Starbucks Christmas blend),ground dark roast coffee (Starbucks Christmas blend),2.0,,boil,0.0,other,5.0,0.4,
1019,Urban UFO,IPA,IPA,2012.0,Warrior,Warrior,1.0,16.7,boil,60.0,bittering,10.0,0.1,
1019,Urban UFO,IPA,IPA,2012.0,Amarillo,Amarillo,0.75,9.3,boil,30.0,flavor,10.0,0.075,
1019,Urban UFO,IPA,IPA,2012.0,Simcoe,Simcoe,0.5,12.2,boil,30.0,flavor,10.0,0.05,
1019,Urban UFO,IPA,IPA,2012.0,Amarillo,Amarillo,1.75,9.3,boil,15.0,flavor,10.0,0.175,
1019,Urban UFO,IPA,IPA,2012.0,Simcoe,Simcoe,1.75,12.2,boil,15.0,flavor,10.0,0.175,
1019,Urban UFO,IPA,IPA,2012.0,Amarillo,Amarillo,1.25,9.3,boil,5.0,flavor,10.0,0.125,
1019,Urban UFO,IPA,IPA,2012.0,Simcoe,Simcoe,1.25,12.2,boil,5.0,flavor,10.0,0.125,
1019,Urban UFO,IPA,IPA,2012.0,Cascade,Cascade,3.25,6.4,boil,0.0,other,10.0,0.325,
1019,Urban UFO,IPA,IPA,2012.0,dry,dry,3.25,,dry hop,,dry_hop,10.0,0.325,
1025,Poor Richard’s Ale,HISTORICAL BEER,OTHER,,Kent Golding,Kent Golding,0.5,5.0,boil,60.0,bittering,5.0,0.1,
1025,Poor Richard’s Ale,HISTORICAL BEER,OTHER,,Kent Golding,Kent Golding,0.75,5.0,boil,45.0,bittering,5.0,0.15,
1025,Poor Richard’s Ale,HISTORICAL BEER,OTHER,,Kent Golding,Kent Golding,0.5,5.0,boil,30.0,flavor,5.0,0.1,
1026,Dragon’s Milk October Beer,OLD ALE,OTHER,,East Kent Goldings,East Kent Goldings,3.0,5.0,boil,90.0,bittering,5.0,0.6,
1026,Dragon’s Milk October Beer,OLD ALE,OTHER,,East Kent Goldings,East Kent Goldings,2.0,5.0,boil,30.0,flavor,5.0,0.4,
1026,Dragon’s Milk October Beer,OLD ALE,OTHER,,East Kent Goldings,East Kent Goldings,2.0,5.0,boil,0.0,other,5.0,0.4,
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,Cascade,Cascade,0.5,6.0,boil,60.0,bittering,5.0,0.1,
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,Kent Goldings,Kent Goldings,0.5,5.0,boil,60.0,bittering,5.0,0.1,
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,Cascade,Cascade,0.5,6.0,boil,10.0,flavor,5.0,0.1,
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,Fuggle,Fuggle,0.5,4.4,boil,10.0,flavor,5.0,0.1,
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,Northern Brewer,Northern Brewer,0.5,7.0,boil,90.0,bittering,5.0,0.1,
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,Styrian Golding,Styrian Golding,0.25,5.5,boil,30.0,flavor,5.0,0.05,
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,Northern Brewer,Northern Brewer,0.5,7.0,boil,30.0,flavor,5.0,0.1,
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,Styrian Golding,Styrian Golding,0.5,5.5,boil,15.0,flavor,5.0,0.1,
1029,Viking Gold,HELLES,OTHER,2011.0,Hallertau Hersbrucker pellet hops,Hallertau Hersbrucker pellet,2.0,4.6,boil,60.0,bittering,11.0,0.18181818181818182,
1029,Viking Gold,HELLES,OTHER,2011.0,Hallertau Hersbrucker pellet hops,Hallertau Hersbrucker pellet,1.0,4.6,boil,1.0,flavor,11.0,0.09090909090909091,
1029,Viking Gold,HELLES,OTHER,2011.0,Hallertau Hersbrucker pellet hops,Hallertau Hersbrucker pellet,1.5,4.6,boil,0.0,other,11.0,0.13636363636363635,
